donor_id,gene_symbol,probe_id,detected_sample_count,total_sample_count,detection_rate
normalized_microarray_donor14380,FCGR2B,1026970,31,529,0.05860113421550094
normalized_microarray_donor14380,FCGR2B,1026971,62,529,0.11720226843100189
normalized_microarray_donor14380,FCGR3B,1057035,125,529,0.23629489603024575
normalized_microarray_donor14380,FGD4,1035818,528,529,0.998109640831758
normalized_microarray_donor14380,FGD4,1035819,11,529,0.020793950850661626
normalized_microarray_donor14380,FGD4,1064628,458,529,0.8657844990548205
normalized_microarray_donor14380,FYN,1029625,529,529,1.0
normalized_microarray_donor14380,FYN,1029626,529,529,1.0
normalized_microarray_donor14380,FYN,1029627,529,529,1.0
normalized_microarray_donor14380,GAK,1056538,529,529,1.0
normalized_microarray_donor14380,GAK,1056539,529,529,1.0
normalized_microarray_donor14380,GALNT14,1039165,528,529,0.998109640831758
normalized_microarray_donor14380,GALNT14,1039166,504,529,0.9527410207939508
normalized_microarray_donor14380,GALNT9,1013164,508,529,0.9603024574669187
normalized_microarray_donor14380,GALNT9,1013937,316,529,0.5973534971644613
normalized_microarray_donor14380,GALNT9,1018522,509,529,0.9621928166351607
normalized_microarray_donor14380,GALNT9,1063388,205,529,0.387523629489603
normalized_microarray_donor14380,GBF1,1049375,529,529,1.0
normalized_microarray_donor14380,GBF1,1049376,315,529,0.5954631379962193
normalized_microarray_donor14380,GCH1,1029868,129,529,0.2438563327032136
normalized_microarray_donor14380,GCH1,1029869,48,529,0.09073724007561437
normalized_microarray_donor14380,GCH1,1029901,83,529,0.15689981096408318
normalized_microarray_donor14380,GCH1,1030010,94,529,0.1776937618147448
normalized_microarray_donor14380,GCH1,1056474,16,529,0.030245746691871456
normalized_microarray_donor14380,GJA5,1024400,2,529,0.003780718336483932
normalized_microarray_donor14380,GJA5,1024401,11,529,0.020793950850661626
normalized_microarray_donor14380,GJA5,1056413,8,529,0.015122873345935728
normalized_microarray_donor14380,GPM6B,1023580,529,529,1.0
normalized_microarray_donor14380,GPM6B,1056269,529,529,1.0
normalized_microarray_donor14380,GPM6B,1056270,529,529,1.0
normalized_microarray_donor14380,GPM6B,1056271,529,529,1.0
normalized_microarray_donor14380,GPNMB,1024151,516,529,0.9754253308128544
normalized_microarray_donor14380,GPNMB,1024152,64,529,0.12098298676748583
normalized_microarray_donor14380,GPR65,1049669,9,529,0.017013232514177693
normalized_microarray_donor14380,GPR65,1049670,18,529,0.034026465028355386
normalized_microarray_donor14380,GPRIN3,1021672,255,529,0.4820415879017013
normalized_microarray_donor14380,GPRIN3,1021673,201,529,0.3799621928166352
normalized_microarray_donor14380,GUSBP2,1010976,529,529,1.0
normalized_microarray_donor14380,HEATR6,1040127,526,529,0.994328922495274
normalized_microarray_donor14380,HEATR6,1040128,513,529,0.9697542533081286
normalized_microarray_donor14380,HIP1R,1049068,529,529,1.0
normalized_microarray_donor14380,HIP1R,1049069,529,529,1.0
normalized_microarray_donor14380,HLA-DQA1,1018703,1,529,0.001890359168241966
normalized_microarray_donor14380,HLA-DQA1,1021190,2,529,0.003780718336483932
normalized_microarray_donor14380,HLA-DQA1,1055658,99,529,0.18714555765595464
normalized_microarray_donor14380,HLA-DQA1,1055659,238,529,0.4499054820415879
normalized_microarray_donor14380,HLA-DQA1,1055660,3,529,0.005671077504725898
normalized_microarray_donor14380,HLA-DQB1,1055654,496,529,0.9376181474480151
normalized_microarray_donor14380,HLA-DQB1,1055655,6,529,0.011342155009451797
normalized_microarray_donor14380,HLA-DRA,1055652,31,529,0.05860113421550094
normalized_microarray_donor14380,HLA-DRA,1055653,509,529,0.9621928166351607
normalized_microarray_donor14380,HLA-DRB1,1055650,529,529,1.0
normalized_microarray_donor14380,HLA-DRB1,1055651,529,529,1.0
normalized_microarray_donor14380,INPP5F,1046229,527,529,0.996219281663516
normalized_microarray_donor14380,INPP5F,1046230,529,529,1.0
normalized_microarray_donor14380,IP6K2,1030752,529,529,1.0
normalized_microarray_donor14380,IP6K2,1030753,529,529,1.0
normalized_microarray_donor14380,IP6K2,1030791,527,529,0.996219281663516
normalized_microarray_donor14380,IP6K2,1030792,529,529,1.0
normalized_microarray_donor14380,IQCJ,1021047,207,529,0.391304347826087
normalized_microarray_donor14380,IQCJ,1021142,337,529,0.6370510396975425
normalized_microarray_donor14380,IQCJ,1021143,364,529,0.6880907372400756
normalized_microarray_donor14380,IQCJ,1021144,346,529,0.6540642722117203
normalized_microarray_donor14380,IQCJ-SCHIP1,1044119,529,529,1.0
normalized_microarray_donor14380,IQCJ-SCHIP1,1044120,529,529,1.0
normalized_microarray_donor14380,IRS2,1049467,529,529,1.0
normalized_microarray_donor14380,IRS2,1049468,492,529,0.9300567107750473
normalized_microarray_donor14380,IRS2,1049469,529,529,1.0
normalized_microarray_donor14380,ITGA2B,1054940,363,529,0.6862003780718336
normalized_microarray_donor14380,ITGA2B,1054941,104,529,0.19659735349716445
normalized_microarray_donor14380,ITGA8,1049617,453,529,0.8563327032136105
normalized_microarray_donor14380,ITGA8,1049618,488,529,0.9224952741020794
normalized_microarray_donor14380,ITGAE,1054931,525,529,0.9924385633270322
normalized_microarray_donor14380,ITGAE,1054932,528,529,0.998109640831758
normalized_microarray_donor14380,ITIH1,1054912,16,529,0.030245746691871456
normalized_microarray_donor14380,ITIH1,1054913,529,529,1.0
normalized_microarray_donor14380,ITPKB,1054898,529,529,1.0
normalized_microarray_donor14380,ITPKB,1054899,527,529,0.996219281663516
normalized_microarray_donor14380,KCNIP3,1022417,529,529,1.0
normalized_microarray_donor14380,KCNIP3,1022418,529,529,1.0
normalized_microarray_donor14380,KCNIP3,1022419,360,529,0.6805293005671077
normalized_microarray_donor14380,KCNN3,1027249,525,529,0.9924385633270322
normalized_microarray_donor14380,KCNN3,1027250,505,529,0.9546313799621928
normalized_microarray_donor14380,KCNN3,1027251,493,529,0.9319470699432892
normalized_microarray_donor14380,KCNS3,1054772,527,529,0.996219281663516
normalized_microarray_donor14380,KCNS3,1054773,460,529,0.8695652173913043
normalized_microarray_donor14380,KCNS3,1054774,11,529,0.020793950850661626
normalized_microarray_donor14380,KLHDC1,1035775,526,529,0.994328922495274
normalized_microarray_donor14380,KLHDC1,1035776,529,529,1.0
normalized_microarray_donor14380,KLHL7,1025738,528,529,0.998109640831758
normalized_microarray_donor14380,KLHL7,1025739,529,529,1.0
normalized_microarray_donor14380,KLHL7,1063321,516,529,0.9754253308128544
normalized_microarray_donor14380,KNTC1,1048212,523,529,0.9886578449905482
normalized_microarray_donor14380,KNTC1,1048213,525,529,0.9924385633270322
normalized_microarray_donor14380,KPNA1,1015121,529,529,1.0
normalized_microarray_donor14380,KPNA1,1020579,529,529,1.0
normalized_microarray_donor14380,KPNA3,1054722,529,529,1.0
normalized_microarray_donor14380,KPNA3,1054723,529,529,1.0
normalized_microarray_donor14380,KRTCAP2,1033536,529,529,1.0
normalized_microarray_donor14380,KRTCAP2,1033537,529,529,1.0
normalized_microarray_donor14380,KTN1,1011820,529,529,1.0
normalized_microarray_donor14380,KTN1,1017307,529,529,1.0
normalized_microarray_donor14380,KTN1,1054651,529,529,1.0
normalized_microarray_donor14380,LAMP3,1044682,1,529,0.001890359168241966
normalized_microarray_donor14380,LAMP3,1044683,2,529,0.003780718336483932
normalized_microarray_donor14380,LHFPL2,1047730,529,529,1.0
normalized_microarray_donor14380,LHFPL2,1047731,239,529,0.45179584120982985
normalized_microarray_donor14380,LINC00326,1012240,3,529,0.005671077504725898
normalized_microarray_donor14380,LINC00326,1017951,5,529,0.00945179584120983
normalized_microarray_donor14380,LMNA,1023738,529,529,1.0
normalized_microarray_donor14380,LMNA,1023739,344,529,0.6502835538752363
normalized_microarray_donor14380,LMNA,1054551,529,529,1.0
normalized_microarray_donor14380,LRP1B,1043072,529,529,1.0
normalized_microarray_donor14380,LRP1B,1043073,529,529,1.0
normalized_microarray_donor14380,LRP8,1024086,528,529,0.998109640831758
normalized_microarray_donor14380,LRP8,1050104,529,529,1.0
normalized_microarray_donor14380,LRP8,1050105,528,529,0.998109640831758
normalized_microarray_donor14380,LRRC37A4P,1015072,529,529,1.0
normalized_microarray_donor14380,LRRC37A4P,1015124,529,529,1.0
normalized_microarray_donor14380,LRRC37A4P,1015247,529,529,1.0
normalized_microarray_donor14380,LRRC37A4P,1015252,529,529,1.0
normalized_microarray_donor14380,LRRC37A4P,1020297,529,529,1.0
normalized_microarray_donor14380,LRRC37A4P,1022598,529,529,1.0
normalized_microarray_donor14380,LRRC37A4P,1070359,456,529,0.8620037807183365
normalized_microarray_donor14380,LRRK2,1022614,529,529,1.0
normalized_microarray_donor14380,LRRK2,1022615,529,529,1.0
normalized_microarray_donor14380,LRRK2,1022616,481,529,0.9092627599243857
normalized_microarray_donor14380,LRRN2,1024046,529,529,1.0
normalized_microarray_donor14380,LRRN2,1024047,100,529,0.1890359168241966
normalized_microarray_donor14380,LRRN2,1047393,76,529,0.14366729678638943
normalized_microarray_donor14380,MAP4K4,1030502,529,529,1.0
normalized_microarray_donor14380,MAP4K4,1030503,529,529,1.0
normalized_microarray_donor14380,MAP4K4,1030504,529,529,1.0
normalized_microarray_donor14380,MAP4K4,1030505,529,529,1.0
normalized_microarray_donor14380,MAPT,1010837,527,529,0.996219281663516
normalized_microarray_donor14380,MAPT,1012542,58,529,0.10964083175803403
normalized_microarray_donor14380,MAPT,1014908,525,529,0.9924385633270322
normalized_microarray_donor14380,MAPT,1020634,528,529,0.998109640831758
normalized_microarray_donor14380,MAPT-AS1,1063807,529,529,1.0
normalized_microarray_donor14380,MBNL2,1026724,529,529,1.0
normalized_microarray_donor14380,MBNL2,1026725,529,529,1.0
normalized_microarray_donor14380,MCCC1,1041094,529,529,1.0
normalized_microarray_donor14380,MCCC1,1041095,397,529,0.7504725897920604
normalized_microarray_donor14380,MED12L,1036005,517,529,0.9773156899810964
normalized_microarray_donor14380,MED12L,1036006,484,529,0.9149338374291115
normalized_microarray_donor14380,MED13,1047969,528,529,0.998109640831758
normalized_microarray_donor14380,MED13,1047970,529,529,1.0
normalized_microarray_donor14380,METTL13,1029408,529,529,1.0
normalized_microarray_donor14380,METTL13,1029409,504,529,0.9527410207939508
normalized_microarray_donor14380,MIPOL1,1034741,528,529,0.998109640831758
normalized_microarray_donor14380,MIPOL1,1034742,528,529,0.998109640831758
normalized_microarray_donor14380,MMRN1,1046181,2,529,0.003780718336483932
normalized_microarray_donor14380,MMRN1,1046182,14,529,0.026465028355387523
normalized_microarray_donor14380,MORN1,1038820,293,529,0.553875236294896
normalized_microarray_donor14380,MORN1,1038821,448,529,0.8468809073724007
normalized_microarray_donor14380,MRPL1,1039604,526,529,0.994328922495274
normalized_microarray_donor14380,MRPL1,1039605,529,529,1.0
normalized_microarray_donor14380,MSR1,1023451,58,529,0.10964083175803403
normalized_microarray_donor14380,MSR1,1023452,25,529,0.04725897920604915
normalized_microarray_donor14380,MSR1,1023453,42,529,0.07939508506616257
normalized_microarray_donor14380,MSR1,1054033,58,529,0.10964083175803403
normalized_microarray_donor14380,MTF2,1046288,529,529,1.0
normalized_microarray_donor14380,MTF2,1046289,529,529,1.0
normalized_microarray_donor14380,MUC12,1015514,323,529,0.610586011342155
normalized_microarray_donor14380,MUC12,1025233,0,529,0.0
normalized_microarray_donor14380,MUC12,1025234,1,529,0.001890359168241966
normalized_microarray_donor14380,MUC12,1025235,9,529,0.017013232514177693
normalized_microarray_donor14380,MUC12,1047868,0,529,0.0
normalized_microarray_donor14380,MUC19,1069887,18,529,0.034026465028355386
normalized_microarray_donor14380,MYLK2,1037087,529,529,1.0
normalized_microarray_donor14380,MYLK2,1037088,114,529,0.21550094517958412
normalized_microarray_donor14380,NDUFAF2,1036662,529,529,1.0
normalized_microarray_donor14380,NDUFAF2,1036663,529,529,1.0
normalized_microarray_donor14380,NDUFAF2,1036664,529,529,1.0
normalized_microarray_donor14380,NOD2,1039983,61,529,0.11531190926275993
normalized_microarray_donor14380,NOD2,1039984,0,529,0.0
normalized_microarray_donor14380,NOL4,1049390,526,529,0.994328922495274
normalized_microarray_donor14380,NOL4,1049391,527,529,0.996219281663516
normalized_microarray_donor14380,NRBP1,1044129,526,529,0.994328922495274
normalized_microarray_donor14380,NRBP1,1044130,469,529,0.8865784499054821
normalized_microarray_donor14380,NSF,1053553,529,529,1.0
normalized_microarray_donor14380,NSF,1053554,529,529,1.0
normalized_microarray_donor14380,NUCKS1,1039781,529,529,1.0
normalized_microarray_donor14380,NUCKS1,1039782,529,529,1.0
normalized_microarray_donor14380,NUCKS1,1039783,529,529,1.0
normalized_microarray_donor14380,NUCKS1,1039784,524,529,0.9905482041587902
normalized_microarray_donor14380,NUCKS1,1039785,25,529,0.04725897920604915
normalized_microarray_donor14380,NUCKS1,1039786,529,529,1.0
normalized_microarray_donor14380,NUCKS1,1039787,529,529,1.0
normalized_microarray_donor14380,P2RX5,1029745,481,529,0.9092627599243857
normalized_microarray_donor14380,P2RX5,1029961,461,529,0.8714555765595463
normalized_microarray_donor14380,P2RX5,1029962,388,529,0.7334593572778828
normalized_microarray_donor14380,PAM,1053360,529,529,1.0
normalized_microarray_donor14380,PAM,1053361,166,529,0.31379962192816635
normalized_microarray_donor14380,PAM,1053362,528,529,0.998109640831758
normalized_microarray_donor14380,PAM,1053363,528,529,0.998109640831758
normalized_microarray_donor14380,PARP9,1012605,78,529,0.14744801512287334
normalized_microarray_donor14380,PARP9,1014893,409,529,0.7731568998109641
normalized_microarray_donor14380,PARP9,1017969,371,529,0.7013232514177694
normalized_microarray_donor14380,PARP9,1019052,261,529,0.4933837429111531
normalized_microarray_donor14380,PBXIP1,1040725,527,529,0.996219281663516
normalized_microarray_donor14380,PCGF3,1047531,529,529,1.0
normalized_microarray_donor14380,PCGF3,1047532,351,529,0.6635160680529301
normalized_microarray_donor14380,PCGF3,1047533,517,529,0.9773156899810964
normalized_microarray_donor14380,PCGF3,1047534,527,529,0.996219281663516
normalized_microarray_donor14380,PDE5A,1023660,225,529,0.42533081285444235
normalized_microarray_donor14380,PDE5A,1029314,200,529,0.3780718336483932
normalized_microarray_donor14380,PDE5A,1029315,465,529,0.8790170132325141
normalized_microarray_donor14380,PDGFB,1025515,528,529,0.998109640831758
normalized_microarray_donor14380,PDGFB,1025516,462,529,0.8733459357277883
normalized_microarray_donor14380,PDLIM2,1030473,529,529,1.0
normalized_microarray_donor14380,PDLIM2,1030474,529,529,1.0
normalized_microarray_donor14380,PDLIM2,1030475,529,529,1.0
normalized_microarray_donor14380,PDLIM2,1030506,1,529,0.001890359168241966
normalized_microarray_donor14380,PDLIM2,1030507,490,529,0.9262759924385633
normalized_microarray_donor14380,PDLIM2,1063413,435,529,0.8223062381852552
normalized_microarray_donor14380,PIK3CA,1053064,529,529,1.0
normalized_microarray_donor14380,PIK3CA,1053065,529,529,1.0
normalized_microarray_donor14380,PITPNM2,1040522,203,529,0.3837429111531191
normalized_microarray_donor14380,PITPNM2,1040523,505,529,0.9546313799621928
normalized_microarray_donor14380,PKP2,1028774,461,529,0.8714555765595463
normalized_microarray_donor14380,PKP2,1028775,268,529,0.5066162570888468
normalized_microarray_donor14380,PKP2,1068149,77,529,0.14555765595463138
normalized_microarray_donor14380,PLEKHM1,1014469,204,529,0.3856332703213611
normalized_microarray_donor14380,PLEKHM1,1015773,529,529,1.0
normalized_microarray_donor14380,PLEKHM1,1019528,206,529,0.389413988657845
normalized_microarray_donor14380,PLEKHM1,1020046,529,529,1.0
normalized_microarray_donor14380,PMVK,1047114,529,529,1.0
normalized_microarray_donor14380,PMVK,1047115,526,529,0.994328922495274
normalized_microarray_donor14380,PRDM15,1021358,189,529,0.3572778827977316
normalized_microarray_donor14380,PRDM15,1021359,16,529,0.030245746691871456
normalized_microarray_donor14380,PRDM15,1021360,6,529,0.011342155009451797
normalized_microarray_donor14380,PRDM15,1065382,0,529,0.0
normalized_microarray_donor14380,RAB25,1040843,6,529,0.011342155009451797
normalized_microarray_donor14380,RAB25,1040844,6,529,0.011342155009451797
normalized_microarray_donor14380,RABEP2,1038854,519,529,0.9810964083175804
normalized_microarray_donor14380,RABEP2,1038855,517,529,0.9773156899810964
normalized_microarray_donor14380,RBMS3,1027165,529,529,1.0
normalized_microarray_donor14380,RBMS3,1027166,462,529,0.8733459357277883
normalized_microarray_donor14380,RBMS3,1027167,528,529,0.998109640831758
normalized_microarray_donor14380,RILPL2,1033620,529,529,1.0
normalized_microarray_donor14380,RILPL2,1033621,526,529,0.994328922495274
normalized_microarray_donor14380,RIMS1,1046115,516,529,0.9754253308128544
normalized_microarray_donor14380,RIMS1,1046116,527,529,0.996219281663516
normalized_microarray_donor14380,RIMS2,1013694,526,529,0.994328922495274
