probe_id,probe_name,gene_id,gene_symbol,gene_name,entrez_id,chromosome,total_detected_samples,total_samples,overall_detection_rate,valid_gene_symbol,reliable_probe
1013055,CUST_12971_PI416261804,79057,C17orf45,C17orf76 antisense RNA 1 (non-protein coding),125144.0,17,3700,3702,0.9994597514856834,True,True
1013054,CUST_6657_PI416261804,10740,CPSF4,"cleavage and polyadenylation specific factor 4, 30kDa",10898.0,7,3618,3702,0.9773095623987034,True,True
1013053,A_32_P49309,58110,MRO,maestro,83876.0,18,3575,3702,0.9656942193408968,True,True
1013052,CUST_12807_PI416261804,2661,GGCX,gamma-glutamyl carboxylase,2677.0,2,3501,3702,0.9457050243111832,True,True
1013051,CUST_13305_PI416261804,35896,DIABLO,"diablo, IAP-binding mitochondrial protein",56616.0,12,2490,3702,0.6726094003241491,True,True
1013050,CUST_8474_PI416261804,82204,KIAA1949,"protein phosphatase 1, regulatory subunit 18",170954.0,6,666,3702,0.17990275526742303,True,False
1013049,A_32_P220463,1001460,A_32_P220463,AGILENT probe A_32_P220463 (non-RefSeq),,,3698,3702,0.9989195029713668,True,True
1013048,CUST_7188_PI416261804,54827,CRELD1,cysteine-rich with EGF-like domains 1,78987.0,3,3478,3702,0.9394921663965424,True,True
1013047,A_24_P204386,109686,MTMR9LP,"myotubularin related protein 9-like, pseudogene",339483.0,1,3641,3702,0.9835224203133441,True,True
1013046,CUST_4331_PI416261804,56137,PABPC1L,"poly(A) binding protein, cytoplasmic 1-like",80336.0,20,35,3702,0.00945434900054025,True,False
1013045,CUST_829_PI416573500,110263,DCAF8L2,DDB1 and CUL4 associated factor 8-like 2,347442.0,X,3689,3702,0.9964883846569422,True,True
1013044,CUST_8115_PI416261804,36831,USP35,ubiquitin specific peptidase 35,57558.0,11,3494,3702,0.9438141545110751,True,True
1013043,CUST_10767_PI416261804,79711,TMEM71,transmembrane protein 71,137835.0,8,112,3702,0.030253916801728797,True,False
1013042,CUST_15552_PI416261804,26025,TINF2,TERF1 (TRF1)-interacting nuclear factor 2,26277.0,14,3337,3702,0.9014046461372232,True,True
1013041,CUST_2948_PI416261804,124458,USP17L8,ubiquitin specific peptidase 17-like 8,392188.0,8,45,3702,0.012155591572123177,True,False
1013040,A_32_P132477,1001457,A_32_P132477,AGILENT probe A_32_P132477 (non-RefSeq),,,3219,3702,0.8695299837925445,True,True
1013039,CUST_3804_PI416261804,125036,LOC400099,uncharacterized LOC400099,400099.0,13,3700,3702,0.9994597514856834,True,True
1013038,CUST_9770_PI416261804,94033,C14orf80,chromosome 14 open reading frame 80,283643.0,14,2902,3702,0.7839005942733658,True,True
1013037,CUST_175_PI417507815,166972,LOC644794,uncharacterized LOC644794,644794.0,7,7,3702,0.0018908698001080498,True,False
1013036,CUST_7189_PI416261804,54827,CRELD1,cysteine-rich with EGF-like domains 1,78987.0,3,3517,3702,0.9500270124257159,True,True
1013035,CUST_11365_PI416261804,79504,C3orf49,chromosome 3 open reading frame 49,132200.0,3,115,3702,0.031064289573203674,True,False
1013034,CUST_16453_PI416261804,2929,GSTM2,glutathione S-transferase mu 2 (muscle),2946.0,1,3297,3702,0.8905996758508914,True,True
1013032,CUST_16511_PI416261804,5393,POLD2,"polymerase (DNA directed), delta 2, accessory subunit",5425.0,7,3230,3702,0.8725013506212858,True,True
1013031,CUST_13704_PI416261804,81229,RP4-800G7.1,AI894139 pseudogene,155060.0,7,3685,3702,0.995407887628309,True,True
1013030,A_23_P63897,1477,CTBP2,C-terminal binding protein 2,1488.0,10,3699,3702,0.9991896272285251,True,True
1013029,A_32_P47121,1001454,A_32_P47121,AGILENT probe A_32_P47121 (non-RefSeq),,,7,3702,0.0018908698001080498,True,False
1013028,CUST_7637_PI416261804,34968,LIMS2,LIM and senescent cell antigen-like domains 2,55679.0,2,2594,3702,0.7007023230686116,True,True
1013027,A_24_P821168,1923,EEF1D,eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein),1936.0,8,3700,3702,0.9994597514856834,True,True
1013026,CUST_12080_PI416261804,76892,LINC00310,long intergenic non-protein coding RNA 310,114036.0,21,12,3702,0.0032414910858995136,True,False
1013025,CUST_13334_PI416261804,35896,DIABLO,"diablo, IAP-binding mitochondrial protein",56616.0,12,3048,3702,0.8233387358184765,True,True
1013024,A_23_P435657,83566,ALMS1P,Alstrom syndrome 1 pseudogene,200420.0,2,3595,3702,0.9710967044840627,True,True
1013022,CUST_6006_PI416261804,59625,SCIN,scinderin,85477.0,7,2307,3702,0.6231766612641815,True,True
1013021,A_32_P107667,1001403,LOC100132585,similar to speedy homolog A,100132585.0,7,3695,3702,0.998109130199892,True,True
1013020,CUST_5115_PI416261804,36983,KIAA1614,KIAA1614,57710.0,1,3116,3702,0.8417071853052404,True,True
1013019,CUST_8884_PI416261804,4888,ROR1,receptor tyrosine kinase-like orphan receptor 1,4919.0,1,264,3702,0.0713128038897893,True,False
1013018,A_24_P390650,94152,LINC00324,long intergenic non-protein coding RNA 324,284029.0,17,1441,3702,0.38924905456509995,True,False
1013017,CUST_12757_PI416261804,28717,IFT81,intraflagellar transport 81 homolog (Chlamydomonas),28981.0,12,3629,3702,0.9802809292274446,True,True
1013016,CUST_4554_PI416261804,166096,LOC651959,FSHD region gene 2-like,651959.0,,17,3702,0.004592112371690978,True,False
1013015,CUST_12609_PI416261804,94413,LINC00319,long intergenic non-protein coding RNA 319,284836.0,21,3700,3702,0.9994597514856834,True,True
1013014,CUST_696_PI417557136,2538,GABRA1,"gamma-aminobutyric acid (GABA) A receptor, alpha 1",2554.0,5,2882,3702,0.7784981091301999,True,True
1013013,CUST_8704_PI416261804,9257,TGFBRAP1,"transforming growth factor, beta receptor associated protein 1",9392.0,2,2729,3702,0.7371690977849811,True,True
1013012,A_24_P208703,11011,FAM107A,"family with sequence similarity 107, member A",11170.0,3,3699,3702,0.9991896272285251,True,True
1013011,CUST_11354_PI416261804,110360,LINC00442,long intergenic non-protein coding RNA 442,348021.0,13,49,3702,0.013236088600756347,True,False
1013010,CUST_3199_PI416261804,94731,AC004080.12,HOXA cluster antisense RNA 2 (non-protein coding),285943.0,7,134,3702,0.036196650459211235,True,False
1013009,CUST_2440_PI416261804,158661,LOC645195,uncharacterized LOC645195,645195.0,1,3427,3702,0.9257158292814694,True,True
1013008,CUST_11342_PI416261804,3102,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",3120.0,6,52,3702,0.014046461372231226,True,False
1013007,CUST_14325_PI416261804,8710,RGS9,regulator of G-protein signaling 9,8787.0,17,2147,3702,0.5799567801188547,True,True
1013006,A_32_P115558,1001267,LOC100133337,similar to Os05g0242100,100133337.0,17,3699,3702,0.9991896272285251,True,True
1013005,CUST_15053_PI416261804,22836,KDM4C,lysine (K)-specific demethylase 4C,23081.0,9,3609,3702,0.9748784440842788,True,True
1013004,CUST_3826_PI416261804,125061,DPPA3P2,developmental pluripotency associated 3 pseudogene 2,400206.0,14,5,3702,0.001350621285791464,True,False
1013003,A_32_P144708,170383,LOC642909,C-terminal binding protein 2 pseudogene,642909.0,5,3285,3702,0.8873581847649918,True,True
1013002,CUST_14173_PI416261804,58150,HDAC10,histone deacetylase 10,83933.0,22,3517,3702,0.9500270124257159,True,True
1013001,CUST_5175_PI416261804,110264,ANKRD58,sosondowah ankyrin repeat domain family member D,347454.0,X,16,3702,0.004321988114532685,True,False
1013000,CUST_8841_PI416261804,80989,LINC00471,long intergenic non-protein coding RNA 471,151477.0,2,3620,3702,0.97784981091302,True,True
1012999,CUST_11052_PI416261804,10050,PRMT3,protein arginine methyltransferase 3,10196.0,11,1785,3702,0.4821717990275527,True,False
1012998,CUST_3819_PI416261804,125036,LOC400099,uncharacterized LOC400099,400099.0,13,3558,3702,0.9611021069692058,True,True
1012997,CUST_15247_PI416261804,1434,CSK,c-src tyrosine kinase,1445.0,15,3305,3702,0.8927606699081577,True,True
1012996,CUST_7029_PI416261804,35464,FAM54B,"family with sequence similarity 54, member B",56181.0,1,3700,3702,0.9994597514856834,True,True
1012995,A_24_P911906,26998,PCDH17,protocadherin 17,27253.0,13,3056,3702,0.8254997298757428,True,True
1012994,CUST_6022_PI416261804,109942,ANKRD33,ankyrin repeat domain 33,341405.0,12,185,3702,0.04997298757428417,True,False
1012587,CUST_6151_PI416261804,90318,COL29A1,"collagen, type VI, alpha 5",256076.0,3,8,3702,0.0021609940572663426,True,False
1012584,CUST_6898_PI416261804,94119,NUDT7,nudix (nucleoside diphosphate linked moiety X)-type motif 7,283927.0,16,3398,3702,0.917882225823879,True,True
1012583,CUST_9641_PI416261804,149596,ASPDH,aspartate dehydrogenase domain containing,554235.0,19,1578,3702,0.42625607779578606,True,False
1012582,CUST_2773_PI416261804,134063,AC010980.2,uncharacterized LOC440934,440934.0,2,19,3702,0.005132360886007563,True,False
1012581,CUST_3314_PI416261804,1001220,CUST_3314_PI416261804,AGILENT probe CUST_3314_PI416261804 (non-RefSeq),,,974,3702,0.2631010264721772,True,False
1012579,CUST_5005_PI416261804,55376,TTC13,tetratricopeptide repeat domain 13,79573.0,1,3295,3702,0.8900594273365748,True,True
1012578,CUST_6780_PI416261804,58520,C7orf50,chromosome 7 open reading frame 50,84310.0,7,3658,3702,0.9881145326850351,True,True
1012577,A_24_P655833,1001217,A_24_P655833,AGILENT probe A_24_P655833 (non-RefSeq),,,3586,3702,0.968665586169638,True,True
1012576,CUST_12060_PI416261804,10406,HTATIP2,"HIV-1 Tat interactive protein 2, 30kDa",10553.0,11,2658,3702,0.7179902755267423,True,True
1012575,A_24_P228027,79040,CYB5D2,cytochrome b5 domain containing 2,124936.0,17,3668,3702,0.990815775256618,True,True
1012574,A_24_P814872,1001215,A_24_P814872,AGILENT probe A_24_P814872 (non-RefSeq),,,3699,3702,0.9991896272285251,True,True
1012573,A_24_P141629,40544,FAM111A,"family with sequence similarity 111, member A",63901.0,11,2812,3702,0.7595894111291194,True,True
1012572,CUST_534_PI416261804,81610,C1orf177,chromosome 1 open reading frame 177,163747.0,1,19,3702,0.005132360886007563,True,False
1012571,A_24_P349002,1001213,POM121B,POM121 transmembrane nucleoporin B (pseudogene),100288540.0,7,3698,3702,0.9989195029713668,True,True
1012570,CUST_3522_PI416261804,134644,DUSPP,dual specificity phosphatase pseudogene,441554.0,10,2023,3702,0.5464613722312264,True,True
1012569,A_32_P15421,60048,RNF185,ring finger protein 185,91445.0,22,3326,3702,0.8984332793084819,True,True
1012568,CUST_7740_PI416261804,4033,LTK,leukocyte receptor tyrosine kinase,4058.0,15,1618,3702,0.43706104808211776,True,False
1012567,A_23_P39040,6558,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",6597.0,19,3681,3702,0.9943273905996759,True,True
1012565,CUST_11425_PI416261804,4212,MFAP2,microfibrillar-associated protein 2,4237.0,1,137,3702,0.037007023230686116,True,False
1012564,CUST_4974_PI416261804,109680,TMEM240,transmembrane protein 240,339453.0,1,2636,3702,0.7120475418692599,True,True
1012563,CUST_7526_PI416261804,119451,HILS1,"histone linker H1 domain, spermatid-specific 1, pseudogene",373861.0,17,2502,3702,0.6758508914100486,True,True
1012561,A_32_P149298,58743,KIAA1841,KIAA1841,84542.0,2,3643,3702,0.9840626688276607,True,True
1012560,CUST_1223_PI416261804,60657,SERHL,serine hydrolase-like,94009.0,22,3371,3702,0.910588870880605,True,True
1012559,CUST_8937_PI416261804,31218,GHRL,ghrelin/obestatin prepropeptide,51738.0,3,7,3702,0.0018908698001080498,True,False
1012558,CUST_13699_PI416261804,6689,SRP54,signal recognition particle 54kDa,6729.0,14,3695,3702,0.998109130199892,True,True
1012557,CUST_7117_PI416261804,26250,NARF,nuclear prelamin A recognition factor,26502.0,17,3390,3702,0.9157212317666127,True,True
1012556,A_23_P370162,80320,XRRA1,X-ray radiation resistance associated 1,143570.0,11,1117,3702,0.3017287952458131,True,False
1012555,A_23_P377830,30914,ANAPC5,anaphase promoting complex subunit 5,51433.0,12,3699,3702,0.9991896272285251,True,True
1012554,CUST_10067_PI416261804,8379,NSMAF,neutral sphingomyelinase (N-SMase) activation associated factor,8439.0,8,3529,3702,0.9532685035116153,True,True
1012553,CUST_2842_PI416261804,152102,FAM188B2,"family with sequence similarity 188, member B2",646951.0,3,63,3702,0.017017828200972446,True,False
1012552,CUST_9725_PI416261804,666,BPHL,biphenyl hydrolase-like (serine hydrolase),670.0,6,2996,3702,0.8092922744462453,True,True
1012551,CUST_979_PI416573500,110446,C11orf34,chromosome 11 open reading frame 34,349633.0,11,14,3702,0.0037817396002160996,True,False
1012550,CUST_14158_PI416261804,80516,C16orf92,chromosome 16 open reading frame 92,146378.0,16,3697,3702,0.9986493787142086,True,True
1012549,A_24_P207091,34436,RBM23,RNA binding motif protein 23,55147.0,14,3525,3702,0.9521880064829822,True,True
1012548,A_24_P247902,27189,PCLO,piccolo (presynaptic cytomatrix protein),27445.0,7,3045,3702,0.8225283630470016,True,True
1012547,CUST_2426_PI416261804,80795,RP11-269F19.1,BTB (POZ) domain containing 19,149478.0,1,1473,3702,0.3978930307941653,True,False
1012546,CUST_702_PI416379584,59998,CCDC149,coiled-coil domain containing 149,91050.0,4,2767,3702,0.7474338195569962,True,True
1012545,CUST_8743_PI416261804,9899,SH2D3C,SH2 domain containing 3C,10044.0,9,2432,3702,0.6569421934089681,True,True
1012544,A_23_P66774,79044,GGT6,gamma-glutamyltransferase 6,124975.0,17,3700,3702,0.9994597514856834,True,True
1012543,A_32_P137299,133320,RP11-834C11.3,uncharacterized LOC440101,440101.0,12,2328,3702,0.6288492706645057,True,True
1012542,A_32_P143793,4112,MAPT,microtubule-associated protein tau,4137.0,17,385,3702,0.10399783900594273,True,False
1012541,CUST_7238_PI416261804,36737,FAM40B,"family with sequence similarity 40, member B",57464.0,7,3309,3702,0.8938411669367909,True,True
1012540,CUST_2942_PI416261804,170896,AC116655.15,ubiquitin carboxyl-terminal hydrolase 17-like,728373.0,4,149,3702,0.04024851431658563,True,False
1012539,CUST_4799_PI416261804,9194,GTF3C5,"general transcription factor IIIC, polypeptide 5, 63kDa",9328.0,9,3263,3702,0.8814154511075094,True,True
1012538,CUST_4243_PI416261804,41845,CYP4F12,"cytochrome P450, family 4, subfamily F, polypeptide 12",66002.0,19,131,3702,0.03538627768773636,True,False
1012537,A_24_P315564,1016169,LOC100132261,uncharacterized LOC100132261,100132261.0,11,3694,3702,0.9978390059427337,True,True
1012536,CUST_15512_PI416261804,34313,BANK1,B-cell scaffold protein with ankyrin repeats 1,55024.0,4,924,3702,0.24959481361426256,True,False
1012535,CUST_3_PI417557136,2539,GABRA2,"gamma-aminobutyric acid (GABA) A receptor, alpha 2",2555.0,4,2975,3702,0.8036196650459211,True,True
1012534,CUST_366_PI416408490,1001194,CUST_366_PI416408490,AGILENT probe CUST_366_PI416408490 (non-RefSeq),,,2347,3702,0.6339816315505132,True,True
1012533,CUST_429_PI416261804,60142,RIPPLY1,ripply1 homolog (zebrafish),92129.0,X,2126,3702,0.5742841707185306,True,True
1012532,CUST_8485_PI416261804,94780,BREA2,breast cancer estrogen-induced apoptosis 2,286076.0,8,3,3702,0.0008103727714748784,True,False
1012531,A_24_P271149,126118,IGLON5,IgLON family member 5,402665.0,19,3689,3702,0.9964883846569422,True,True
1012530,A_23_P159741,34169,BCOR,BCL6 corepressor,54880.0,X,3590,3702,0.9697460831982712,True,True
1012529,A_32_P92399,58552,COG8,component of oligomeric golgi complex 8,84342.0,16,3690,3702,0.9967585089141004,True,True
1012528,A_32_P128656,1001190,A_32_P128656,AGILENT probe A_32_P128656 (non-RefSeq),,,961,3702,0.2595894111291194,True,False
1012527,CUST_10782_PI416261804,169658,EVPLL,envoplakin-like,645027.0,17,1320,3702,0.3565640194489465,True,False
1012526,A_23_P74299,131,ADORA1,adenosine A1 receptor,134.0,1,3198,3702,0.8638573743922204,True,True
1012525,CUST_13444_PI416261804,30629,ING4,"inhibitor of growth family, member 4",51147.0,12,3700,3702,0.9994597514856834,True,True
1012524,CUST_462_PI416261804,80296,FRMPD2,FERM and PDZ domain containing 2,143162.0,10,2509,3702,0.6777417612101567,True,True
1012523,CUST_8552_PI416261804,55065,THOC6,THO complex 6 homolog (Drosophila),79228.0,16,1560,3702,0.4213938411669368,True,False
1012522,A_24_P898915,1001187,LOC100133161,uncharacterized LOC100133161,100133161.0,11,3700,3702,0.9994597514856834,True,True
1012521,CUST_990_PI416573500,181644,OC90,otoconin 90,729330.0,8,23,3702,0.006212857914640735,True,False
1012520,A_23_P145301,4764,NFKBIL1,nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1,4795.0,6,2562,3702,0.6920583468395461,True,True
1012519,A_24_P2948,23377,RUSC1,RUN and SH3 domain containing 1,23623.0,1,3700,3702,0.9994597514856834,True,True
1012518,CUST_3835_PI416261804,7376,VDAC3,voltage-dependent anion channel 3,7419.0,8,3640,3702,0.9832522960561858,True,True
1012517,CUST_599_PI417507815,122114,MRGPRG,"MAS-related GPR, member G",386746.0,11,45,3702,0.012155591572123177,True,False
1012509,CUST_8807_PI416261804,77701,C12orf56,chromosome 12 open reading frame 56,115749.0,12,21,3702,0.005672609400324149,True,False
1012508,CUST_9707_PI416261804,10742,RUNDC3A,RUN domain containing 3A,10900.0,17,3673,3702,0.9921663965424095,True,True
1012507,A_23_P253074,34413,PIWIL2,piwi-like 2 (Drosophila),55124.0,8,225,3702,0.060777957860615885,True,False
1012506,A_24_P395317,22650,DIS3,DIS3 mitotic control homolog (S. cerevisiae),22894.0,13,1547,3702,0.41788222582387896,True,False
1012505,A_32_P10311,8580,MAPKSP1,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",8649.0,4,3685,3702,0.995407887628309,True,True
1012504,CUST_280_PI416408490,2556,GAD2,"glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)",2572.0,10,3599,3702,0.9721772015126958,True,True
1012503,A_32_P122529,123475,AC005488.13,"speedy homolog E8 (Xenopus laevis), pseudogene",389517.0,7,1965,3702,0.5307941653160454,True,True
1012502,CUST_13650_PI416261804,33830,NDUFB11,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa",54539.0,X,1217,3702,0.3287412209616424,True,False
1012500,CUST_11475_PI416261804,80954,AC016757.1,uncharacterized LOC151174,151174.0,2,227,3702,0.06131820637493247,True,False
1012499,CUST_2382_PI416261804,90168,EHBP1L1,EH domain binding protein 1-like 1,254102.0,11,3190,3702,0.8616963803349541,True,True
1012498,CUST_6091_PI416261804,158948,C3orf71,chromosome 3 open reading frame 71,646450.0,3,1144,3702,0.30902215018908696,True,False
1012497,A_32_P63162,3116,HLA-F,"major histocompatibility complex, class I, F",3134.0,6,3491,3702,0.9430037817396002,True,True
1012496,CUST_699_PI417557136,2538,GABRA1,"gamma-aminobutyric acid (GABA) A receptor, alpha 1",2554.0,5,3613,3702,0.9759589411129119,True,True
1012495,CUST_12295_PI416261804,25614,PRKD2,protein kinase D2,25865.0,19,2163,3702,0.5842787682333873,True,True
1012494,CUST_4319_PI416261804,125307,RP4-545L17.1,chromosome 20 open reading frame 202,400831.0,20,34,3702,0.009184224743381956,True,False
1012481,CUST_3339_PI416261804,125648,LOC401480,uncharacterized LOC401480,401480.0,8,662,3702,0.17882225823878983,True,False
1012480,CUST_9732_PI416261804,1306,COPB1,"coatomer protein complex, subunit beta 1",1315.0,11,3676,3702,0.9929767693138843,True,True
